Person ID,Yıl(Güncellenmiş),Akademik Personel Tipi,Cinsiyet Bilgisi,Ödüller,Sunduğu bildiriler,Yayınlanmış makale,Aldığı atıflar,Kitap yazımı,Yaptığı editörlükler,Yönetilen tezler
124,2016,Araştırma Görevlisi,Kadın,0,2,1,0,0,0,0
124,2017,Araştırma Görevlisi,Kadın,0,3,8,0,2,0,0
124,2018,Araştırma Görevlisi,Kadın,0,3,1,0,0,0,0
124,2019,Araştırma Görevlisi,Kadın,0,0,5,0,0,0,0
124,2020,Araştırma Görevlisi,Kadın,0,0,3,6,8,0,0
124,2021,Araştırma Görevlisi,Kadın,0,0,4,9,6,0,0
124,2022,Araştırma Görevlisi,Kadın,0,1,19,10,19,0,0
124,2023,Araştırma Görevlisi,Kadın,0,19,0,24,6,0,0
276,2018,Öğretim Görevlisi,Kadın,0,313,320,0,0,0,0
276,2019,Öğretim Görevlisi,Kadın,0,1,0,0,0,0,0
276,2022,Öğretim Görevlisi,Kadın,0,0,0,1,0,0,0
276,2023,Öğretim Görevlisi,Kadın,0,0,0,313,0,0,0
285,2012,Uzman,Kadın,1,0,0,0,0,0,0
294,1998,Profesör,Erkek,0,0,2,0,0,0,0
294,2000,Profesör,Erkek,0,0,1,0,0,0,257
294,2001,Profesör,Erkek,0,0,3,0,0,0,0
294,2003,Profesör,Erkek,0,0,2,0,0,0,1
294,2004,Profesör,Erkek,0,0,4,0,0,0,0
294,2005,Profesör,Erkek,0,0,3,0,0,0,1
294,2006,Profesör,Erkek,0,0,2,0,0,0,1
294,2007,Profesör,Erkek,0,0,4,0,0,0,1
294,2008,Profesör,Erkek,0,0,3,0,0,0,0
294,2009,Profesör,Erkek,0,0,4,0,0,0,0
294,2010,Profesör,Erkek,0,0,3,0,0,0,2
294,2011,Profesör,Erkek,0,0,1,0,0,0,1
294,2012,Profesör,Erkek,0,0,1,0,0,0,1
294,2013,Profesör,Erkek,0,0,3,0,0,0,0
294,2014,Profesör,Erkek,0,1,3,0,0,0,0
294,2015,Profesör,Erkek,0,2,4,0,0,0,1
294,2016,Profesör,Erkek,0,2,2,0,0,0,2
294,2017,Profesör,Erkek,0,0,7,0,0,0,0
294,2018,Profesör,Erkek,0,1,1,0,1,0,0
294,2019,Profesör,Erkek,0,3,274,0,1,259,0
294,2020,Profesör,Erkek,0,2,4,26,0,3,0
294,2021,Profesör,Erkek,0,259,5,2,2,0,1
294,2022,Profesör,Erkek,0,0,4,22,268,0,1
294,2023,Profesör,Erkek,0,0,0,264,0,0,1
295,2002,Profesör,Kadın,0,0,1,0,0,0,0
295,2003,Profesör,Kadın,0,0,2,0,0,0,0
295,2004,Profesör,Kadın,0,0,2,0,0,0,0
295,2007,Profesör,Kadın,0,0,246,0,0,0,0
295,2008,Profesör,Kadın,0,0,2,0,0,0,0
295,2009,Profesör,Kadın,0,0,2,0,0,0,0
295,2012,Profesör,Kadın,0,0,1,0,0,0,0
295,2016,Profesör,Kadın,0,0,3,0,0,0,0
295,2017,Profesör,Kadın,0,235,1,0,0,0,0
295,2018,Profesör,Kadın,0,3,5,0,2,0,1
295,2019,Profesör,Kadın,0,2,1,2,0,0,234
295,2020,Profesör,Kadın,0,2,3,11,241,0,0
295,2021,Profesör,Kadın,0,1,2,11,0,0,0
295,2022,Profesör,Kadın,0,0,1,15,0,0,1
295,2023,Profesör,Kadın,0,0,0,250,0,0,0
296,1998,Profesör,Erkek,0,0,6,0,0,0,0
296,2000,Profesör,Erkek,0,0,4,0,0,0,0
296,2001,Profesör,Erkek,0,0,6,0,0,0,0
296,2002,Profesör,Erkek,0,0,2,0,0,0,0
296,2003,Profesör,Erkek,0,0,4,0,0,0,0
296,2004,Profesör,Erkek,0,0,6,0,0,0,0
296,2005,Profesör,Erkek,0,0,12,0,0,0,0
296,2006,Profesör,Erkek,0,0,12,0,0,0,201
296,2007,Profesör,Erkek,0,0,12,0,1,0,0
296,2008,Profesör,Erkek,0,0,2,0,0,0,0
296,2009,Profesör,Erkek,0,0,10,0,0,0,2
296,2010,Profesör,Erkek,0,0,6,0,1,0,0
296,2011,Profesör,Erkek,0,0,10,0,1,0,2
296,2012,Profesör,Erkek,0,0,8,0,0,0,0
296,2013,Profesör,Erkek,202,0,20,0,3,1,0
296,2014,Profesör,Erkek,0,0,2,0,0,0,0
296,2015,Profesör,Erkek,5,0,33,0,4,2,0
296,2016,Profesör,Erkek,0,2,5,0,3,0,0
296,2017,Profesör,Erkek,1,10,14,0,207,203,3
296,2018,Profesör,Erkek,3,7,241,0,0,16,0
296,2019,Profesör,Erkek,0,209,13,9,0,1,0
296,2020,Profesör,Erkek,0,0,0,4,0,0,0
296,2021,Profesör,Erkek,0,0,0,6,0,0,0
296,2022,Profesör,Erkek,0,0,0,4,0,0,0
296,2023,Profesör,Erkek,0,0,0,211,0,0,2
301,2000,Doktor Öğretim Üyesi,Erkek,0,0,1,0,0,0,0
301,2006,Doktor Öğretim Üyesi,Erkek,0,0,1,0,0,0,0
301,2007,Doktor Öğretim Üyesi,Erkek,0,0,1,0,0,0,0
301,2008,Doktor Öğretim Üyesi,Erkek,0,0,2,0,0,0,0
301,2009,Doktor Öğretim Üyesi,Erkek,0,0,1,0,0,0,0
301,2010,Doktor Öğretim Üyesi,Erkek,0,193,1,0,0,0,0
301,2011,Doktor Öğretim Üyesi,Erkek,0,0,2,0,0,0,0
301,2012,Doktor Öğretim Üyesi,Erkek,0,0,1,0,0,0,0
301,2014,Doktor Öğretim Üyesi,Erkek,0,0,1,0,0,0,0
301,2015,Doktor Öğretim Üyesi,Erkek,0,0,3,0,0,0,0
301,2016,Doktor Öğretim Üyesi,Erkek,0,0,1,0,0,0,0
301,2017,Doktor Öğretim Üyesi,Erkek,0,0,3,0,0,0,0
301,2019,Doktor Öğretim Üyesi,Erkek,0,1,3,0,0,0,0
301,2020,Doktor Öğretim Üyesi,Erkek,0,0,0,20,0,0,0
301,2021,Doktor Öğretim Üyesi,Erkek,0,0,195,0,0,0,0
301,2023,Doktor Öğretim Üyesi,Erkek,0,0,0,194,0,0,0
302,2000,Doçent,Erkek,0,0,4,0,0,0,0
302,2001,Doçent,Erkek,0,0,1,0,0,0,0
302,2002,Doçent,Erkek,0,6,0,0,0,0,0
302,2003,Doçent,Erkek,0,3,2,0,0,0,0
302,2004,Doçent,Erkek,0,0,2,0,0,0,0
302,2005,Doçent,Erkek,0,0,1,0,0,0,0
302,2006,Doçent,Erkek,0,2,1,0,0,0,0
302,2007,Doçent,Erkek,0,11,1,0,0,0,0
302,2008,Doçent,Erkek,0,1,0,0,0,0,0
302,2009,Doçent,Erkek,0,4,2,0,0,0,0
302,2010,Doçent,Erkek,0,0,2,0,0,0,0
302,2013,Doçent,Erkek,0,0,1,0,0,0,0
302,2014,Doçent,Erkek,178,1,2,0,0,0,0
302,2015,Doçent,Erkek,0,0,2,0,0,0,0
302,2016,Doçent,Erkek,0,0,3,0,0,0,0
302,2017,Doçent,Erkek,0,1,3,0,189,0,0
302,2018,Doçent,Erkek,0,181,1,0,0,0,0
302,2019,Doçent,Erkek,0,0,1,9,0,0,0
302,2020,Doçent,Erkek,0,0,0,10,1,0,0
302,2021,Doçent,Erkek,0,0,0,13,0,0,0
302,2022,Doçent,Erkek,0,0,0,7,0,0,0
302,2023,Doçent,Erkek,0,1,2,194,0,0,179
302,2024,Doçent,Erkek,0,0,189,0,0,0,0
304,2006,Profesör,Kadın,17,0,0,0,0,0,0
304,2007,Profesör,Kadın,2,0,0,0,0,0,0
304,2010,Profesör,Kadın,0,0,1,0,1,0,0
304,2012,Profesör,Kadın,0,0,1,0,0,0,0
304,2014,Profesör,Kadın,0,0,1,0,0,0,0
304,2015,Profesör,Kadın,0,0,4,0,0,0,0
304,2016,Profesör,Kadın,0,17,2,0,2,0,0
304,2018,Profesör,Kadın,0,0,20,0,17,0,0
304,2019,Profesör,Kadın,0,0,1,1,0,0,0
304,2020,Profesör,Kadın,0,0,0,6,1,0,0
304,2021,Profesör,Kadın,0,1,2,9,3,0,0
304,2022,Profesör,Kadın,0,0,0,0,0,0,19
304,2023,Profesör,Kadın,0,0,0,9,2,1,0
308,1995,Profesör,Erkek,0,0,2,0,0,0,0
308,1996,Profesör,Erkek,0,0,5,0,0,0,0
308,1999,Profesör,Erkek,0,0,2,0,0,0,0
308,2000,Profesör,Erkek,0,0,5,0,0,0,0
308,2001,Profesör,Erkek,0,0,4,0,0,0,0
308,2002,Profesör,Erkek,0,0,3,0,0,0,2
308,2003,Profesör,Erkek,0,0,156,0,1,0,0
308,2004,Profesör,Erkek,0,0,2,0,0,0,146
308,2005,Profesör,Erkek,0,0,7,0,152,0,1
308,2006,Profesör,Erkek,0,0,6,0,0,0,0
308,2007,Profesör,Erkek,0,0,4,0,0,0,1
308,2008,Profesör,Erkek,0,0,6,0,0,0,0
308,2009,Profesör,Erkek,0,0,2,0,0,0,0
308,2010,Profesör,Erkek,0,0,7,0,2,0,2
308,2011,Profesör,Erkek,0,0,2,0,0,0,2
308,2012,Profesör,Erkek,0,0,2,0,0,0,0
308,2013,Profesör,Erkek,0,0,1,0,0,0,0
308,2014,Profesör,Erkek,0,0,1,0,0,0,0
308,2015,Profesör,Erkek,0,6,4,0,0,6,0
308,2016,Profesör,Erkek,0,0,1,0,0,1,0
308,2017,Profesör,Erkek,0,5,9,0,0,0,1
308,2018,Profesör,Erkek,0,6,2,0,0,149,0
308,2019,Profesör,Erkek,0,149,4,5,0,0,1
308,2020,Profesör,Erkek,0,0,5,8,0,0,0
308,2021,Profesör,Erkek,0,0,2,18,0,0,0
308,2022,Profesör,Erkek,0,0,3,16,0,0,2
308,2023,Profesör,Erkek,0,0,2,166,0,0,1
308,2024,Profesör,Erkek,0,0,0,0,0,0,1
311,2011,Profesör,Kadın,0,0,6,0,0,0,0
311,2012,Profesör,Kadın,0,0,1,0,0,0,0
311,2013,Profesör,Kadın,0,0,7,0,0,0,0
311,2014,Profesör,Kadın,0,1,11,0,0,0,0
311,2015,Profesör,Kadın,0,1,8,0,3,0,0
311,2016,Profesör,Kadın,117,0,5,0,4,1,119
311,2017,Profesör,Kadın,0,136,145,0,148,3,0
311,2018,Profesör,Kadın,0,3,23,0,0,3,1
311,2019,Profesör,Kadın,0,0,15,18,11,0,3
311,2020,Profesör,Kadın,0,1,9,34,2,117,4
311,2021,Profesör,Kadın,0,0,5,52,1,1,1
311,2022,Profesör,Kadın,0,0,3,41,1,0,0
311,2023,Profesör,Kadın,0,0,3,160,2,0,3
311,2024,Profesör,Kadın,0,0,0,0,0,0,2
312,2004,Profesör,Kadın,1,0,2,0,0,0,0
312,2005,Profesör,Kadın,0,0,1,0,0,0,0
312,2006,Profesör,Kadın,0,0,2,0,0,0,0
312,2007,Profesör,Kadın,88,1,1,0,0,0,0
312,2008,Profesör,Kadın,0,0,1,0,0,0,0
312,2009,Profesör,Kadın,0,0,2,0,0,0,0
312,2010,Profesör,Kadın,0,0,1,0,0,0,0
312,2011,Profesör,Kadın,1,0,5,0,0,0,0
312,2012,Profesör,Kadın,0,0,2,0,0,0,85
312,2013,Profesör,Kadın,0,0,4,0,0,0,0
312,2014,Profesör,Kadın,2,0,6,0,2,1,0
312,2015,Profesör,Kadın,1,1,5,0,3,0,1
312,2016,Profesör,Kadın,2,1,2,0,2,0,0
312,2017,Profesör,Kadın,3,15,3,0,113,2,1
312,2018,Profesör,Kadın,2,8,5,0,0,2,4
312,2019,Profesör,Kadın,1,96,7,33,3,1,2
312,2020,Profesör,Kadın,0,0,4,27,3,2,1
312,2021,Profesör,Kadın,0,1,8,23,1,2,1
312,2022,Profesör,Kadın,0,1,7,25,2,2,4
312,2023,Profesör,Kadın,0,0,111,122,0,87,2
312,2024,Profesör,Kadın,0,0,0,0,0,1,0
313,2004,Profesör,Kadın,0,0,1,0,0,0,0
313,2005,Profesör,Kadın,0,0,1,0,0,0,0
313,2006,Profesör,Kadın,0,0,1,0,2,0,0
313,2007,Profesör,Kadın,0,0,1,0,1,0,0
313,2008,Profesör,Kadın,0,0,1,0,0,0,0
313,2009,Profesör,Kadın,0,0,7,0,0,0,0
313,2010,Profesör,Kadın,0,0,6,0,0,0,0
313,2011,Profesör,Kadın,0,0,4,0,0,0,0
313,2012,Profesör,Kadın,1,0,0,0,0,0,0
313,2013,Profesör,Kadın,59,0,3,0,0,0,0
313,2014,Profesör,Kadın,2,0,4,0,12,2,0
313,2015,Profesör,Kadın,1,0,3,0,1,0,0
313,2016,Profesör,Kadın,1,0,8,0,1,0,60
313,2017,Profesör,Kadın,0,4,16,0,2,2,2
313,2018,Profesör,Kadın,1,70,79,0,0,1,1
313,2019,Profesör,Kadın,0,0,7,16,1,0,4
313,2020,Profesör,Kadın,0,4,11,23,11,1,0
313,2021,Profesör,Kadın,0,0,8,40,9,1,1
313,2022,Profesör,Kadın,2,0,12,31,2,0,2
313,2023,Profesör,Kadın,2,0,3,93,77,61,3
313,2024,Profesör,Kadın,0,0,0,0,0,0,2
316,2004,Profesör,Kadın,0,0,4,0,0,0,0
316,2005,Profesör,Kadın,0,0,1,0,1,0,0
316,2006,Profesör,Kadın,0,0,2,0,0,0,0
316,2007,Profesör,Kadın,0,0,2,0,0,0,0
316,2008,Profesör,Kadın,0,0,5,0,0,0,0
316,2009,Profesör,Kadın,0,0,1,0,0,0,30
316,2010,Profesör,Kadın,0,0,4,0,0,0,0
316,2011,Profesör,Kadın,0,0,6,0,0,0,0
316,2012,Profesör,Kadın,0,0,8,0,0,0,0
316,2013,Profesör,Kadın,0,0,6,0,0,0,0
316,2014,Profesör,Kadın,0,0,7,0,0,0,0
316,2015,Profesör,Kadın,0,1,1,0,0,0,1
316,2016,Profesör,Kadın,0,0,16,0,0,0,1
316,2017,Profesör,Kadın,0,3,6,0,2,31,2
316,2018,Profesör,Kadın,0,3,46,0,3,0,2
316,2019,Profesör,Kadın,0,36,12,18,37,0,5
316,2020,Profesör,Kadın,0,0,5,20,0,0,3
316,2021,Profesör,Kadın,0,0,4,24,4,0,3
316,2022,Profesör,Kadın,0,0,7,25,2,0,3
316,2023,Profesör,Kadın,0,0,4,62,3,0,4
317,2000,Profesör,Kadın,0,0,1,0,0,0,0
317,2007,Profesör,Kadın,0,0,1,0,1,0,0
317,2008,Profesör,Kadın,0,0,1,0,0,0,0
317,2010,Profesör,Kadın,0,0,1,0,0,0,0
317,2012,Profesör,Kadın,0,0,3,0,0,0,0
317,2013,Profesör,Kadın,0,0,3,0,0,0,0
317,2014,Profesör,Kadın,0,0,4,0,0,0,0
317,2015,Profesör,Kadın,21,9,1,0,0,0,21
317,2016,Profesör,Kadın,2,0,10,0,0,0,3
317,2017,Profesör,Kadın,0,3,10,0,32,3,2
317,2018,Profesör,Kadın,0,3,14,0,3,1,1
317,2019,Profesör,Kadın,0,3,13,18,4,1,4
317,2020,Profesör,Kadın,0,0,12,18,0,25,1
317,2021,Profesör,Kadın,0,0,5,26,3,1,2
317,2022,Profesör,Kadın,0,0,6,24,1,0,4
317,2023,Profesör,Kadın,0,1,38,50,4,0,3
317,2024,Profesör,Kadın,0,0,0,0,0,0,1
341,2007,Doçent,Kadın,0,1,0,0,1,0,0
341,2008,Doçent,Kadın,0,0,0,0,1,35,0
341,2009,Doçent,Kadın,0,1,0,0,0,0,0
341,2010,Doçent,Kadın,0,36,0,0,0,0,0
341,2014,Doçent,Kadın,0,1,0,0,0,0,0
341,2015,Doçent,Kadın,0,2,1,0,0,0,0
341,2016,Doçent,Kadın,0,0,1,0,0,0,0
341,2017,Doçent,Kadın,0,1,1,0,35,0,0
341,2018,Doçent,Kadın,0,1,1,0,1,0,35
341,2019,Doçent,Kadın,0,1,40,0,4,0,2
341,2020,Doçent,Kadın,0,0,1,0,1,0,2
341,2021,Doçent,Kadın,0,0,0,5,3,0,1
341,2022,Doçent,Kadın,0,0,0,4,4,0,0
341,2023,Doçent,Kadın,0,0,1,7,3,1,5
341,2024,Doçent,Kadın,0,0,0,0,0,0,1
345,2015,Doçent,Kadın,35,0,1,0,4,0,0
345,2016,Doçent,Kadın,0,1,1,0,0,0,0
345,2017,Doçent,Kadın,0,1,0,0,0,0,0
345,2018,Doçent,Kadın,0,0,1,0,0,0,0
345,2019,Doçent,Kadın,0,5,1,0,0,0,0
345,2020,Doçent,Kadın,0,3,7,5,3,0,0
345,2021,Doçent,Kadın,0,0,5,12,2,35,40
345,2022,Doçent,Kadın,0,1,5,10,0,0,0
345,2023,Doçent,Kadın,0,1,2,8,1,34,3
345,2024,Doçent,Kadın,0,32,32,0,32,0,0
347,2003,Öğretim Görevlisi,Kadın,1,0,0,0,0,0,0
347,2011,Öğretim Görevlisi,Kadın,0,0,1,0,0,0,0
371,2015,Öğretim Görevlisi,Kadın,0,0,0,0,1,0,0
375,2007,Doktor Öğretim Üyesi,Kadın,0,1,1,0,0,0,0
375,2008,Doktor Öğretim Üyesi,Kadın,0,1,0,0,0,0,0
375,2009,Doktor Öğretim Üyesi,Kadın,0,1,1,0,0,0,0
375,2012,Doktor Öğretim Üyesi,Kadın,0,0,1,0,0,0,0
375,2013,Doktor Öğretim Üyesi,Kadın,0,1,1,0,0,0,0
375,2014,Doktor Öğretim Üyesi,Kadın,0,1,0,0,0,0,0
375,2015,Doktor Öğretim Üyesi,Kadın,0,0,2,0,0,0,0
375,2016,Doktor Öğretim Üyesi,Kadın,0,4,2,0,0,0,0
375,2017,Doktor Öğretim Üyesi,Kadın,0,1,0,0,2,0,0
375,2018,Doktor Öğretim Üyesi,Kadın,0,0,0,0,2,17,0
375,2019,Doktor Öğretim Üyesi,Kadın,17,2,0,0,2,0,0
375,2020,Doktor Öğretim Üyesi,Kadın,0,2,5,0,0,0,19
375,2021,Doktor Öğretim Üyesi,Kadın,0,2,2,10,1,0,0
375,2022,Doktor Öğretim Üyesi,Kadın,2,19,1,11,0,0,0
375,2023,Doktor Öğretim Üyesi,Kadın,0,5,2,0,17,0,6
375,2024,Doktor Öğretim Üyesi,Kadın,0,0,17,0,0,0,0
384,2009,Doktor Öğretim Üyesi,Erkek,0,171,0,0,0,0,0
384,2012,Doktor Öğretim Üyesi,Erkek,0,105,0,0,0,0,0
384,2013,Doktor Öğretim Üyesi,Erkek,0,156,0,0,0,0,0
384,2014,Doktor Öğretim Üyesi,Erkek,0,52,0,0,0,0,0
384,2016,Doktor Öğretim Üyesi,Erkek,0,53,0,0,0,0,0
384,2017,Doktor Öğretim Üyesi,Erkek,0,156,55,0,0,0,0
384,2018,Doktor Öğretim Üyesi,Erkek,0,0,53,0,0,0,0
384,2021,Doktor Öğretim Üyesi,Erkek,0,0,53,0,0,0,0
384,2022,Doktor Öğretim Üyesi,Erkek,0,0,175,0,0,0,0
396,2003,Profesör,Erkek,0,1,0,0,0,0,0
396,2004,Profesör,Erkek,0,1,17,0,0,0,0
396,2005,Profesör,Erkek,0,1,1,0,0,0,0
396,2006,Profesör,Erkek,0,1,0,0,0,0,0
396,2007,Profesör,Erkek,0,0,5,0,0,0,1
396,2008,Profesör,Erkek,0,2,11,0,0,0,0
396,2009,Profesör,Erkek,0,4,0,0,0,0,0
396,2010,Profesör,Erkek,0,1,0,0,2,0,12
396,2011,Profesör,Erkek,0,3,2,0,0,0,3
396,2012,Profesör,Erkek,0,1,6,0,0,0,3
396,2013,Profesör,Erkek,0,0,4,0,13,0,1
396,2014,Profesör,Erkek,0,1,2,0,0,0,0
396,2015,Profesör,Erkek,12,4,5,0,0,0,0
396,2016,Profesör,Erkek,0,18,2,0,0,0,1
396,2017,Profesör,Erkek,0,11,1,0,0,12,0
396,2018,Profesör,Erkek,0,3,5,0,0,0,0
396,2019,Profesör,Erkek,0,3,3,1,0,0,2
396,2020,Profesör,Erkek,0,16,0,11,0,0,2
396,2021,Profesör,Erkek,0,0,4,8,0,0,1
396,2022,Profesör,Erkek,0,3,16,13,0,0,2
396,2023,Profesör,Erkek,0,0,2,17,0,0,2
399,2005,Doktor Öğretim Üyesi,Kadın,0,1,0,0,0,0,0
399,2006,Doktor Öğretim Üyesi,Kadın,0,0,1,0,0,0,0
399,2007,Doktor Öğretim Üyesi,Kadın,0,3,1,0,0,0,0
399,2008,Doktor Öğretim Üyesi,Kadın,0,1,2,0,0,0,0
399,2009,Doktor Öğretim Üyesi,Kadın,0,0,11,0,0,0,0
399,2010,Doktor Öğretim Üyesi,Kadın,0,1,1,0,11,0,0
399,2011,Doktor Öğretim Üyesi,Kadın,11,0,2,0,0,0,0
399,2013,Doktor Öğretim Üyesi,Kadın,0,1,1,0,0,0,0
399,2014,Doktor Öğretim Üyesi,Kadın,0,1,2,0,0,0,0
399,2015,Doktor Öğretim Üyesi,Kadın,0,1,1,6,0,0,0
399,2016,Doktor Öğretim Üyesi,Kadın,0,1,4,9,0,0,13
399,2017,Doktor Öğretim Üyesi,Kadın,2,14,1,12,0,0,0
399,2018,Doktor Öğretim Üyesi,Kadın,0,3,2,15,0,0,0
399,2019,Doktor Öğretim Üyesi,Kadın,0,1,0,8,0,0,0
399,2020,Doktor Öğretim Üyesi,Kadın,0,0,2,14,0,0,0
399,2021,Doktor Öğretim Üyesi,Kadın,0,2,0,17,0,0,0
399,2022,Doktor Öğretim Üyesi,Kadın,0,0,5,14,0,0,1
399,2023,Doktor Öğretim Üyesi,Kadın,0,1,1,19,2,0,0
400,1998,Profesör,Erkek,0,0,1,0,0,0,0
400,1999,Profesör,Erkek,0,0,2,0,0,0,0
400,2000,Profesör,Erkek,0,2,2,0,0,0,0
400,2001,Profesör,Erkek,0,0,4,0,0,0,0
400,2003,Profesör,Erkek,0,0,1,0,0,0,0
400,2004,Profesör,Erkek,14,1,1,0,0,0,0
400,2007,Profesör,Erkek,0,1,1,0,0,0,0
400,2008,Profesör,Erkek,0,0,14,0,0,0,0
400,2009,Profesör,Erkek,0,0,2,0,0,0,0
400,2010,Profesör,Erkek,0,1,3,0,0,0,0
400,2011,Profesör,Erkek,0,0,3,0,0,0,0
400,2013,Profesör,Erkek,0,1,1,0,0,0,12
400,2014,Profesör,Erkek,0,0,2,0,0,0,0
400,2015,Profesör,Erkek,0,0,1,0,0,0,0
400,2016,Profesör,Erkek,0,0,3,0,0,0,3
400,2017,Profesör,Erkek,0,13,2,0,0,0,0
400,2018,Profesör,Erkek,0,2,4,0,0,0,0
400,2019,Profesör,Erkek,0,0,2,18,0,22,0
400,2020,Profesör,Erkek,0,0,0,17,0,0,1
400,2021,Profesör,Erkek,0,0,1,15,0,0,0
400,2022,Profesör,Erkek,0,0,3,18,0,0,0
400,2023,Profesör,Erkek,0,0,0,32,0,0,0
400,2024,Profesör,Erkek,0,0,0,0,0,0,1
401,2003,Profesör,Erkek,0,0,2,0,0,0,0
401,2005,Profesör,Erkek,0,0,1,0,0,0,0
401,2010,Profesör,Erkek,0,0,2,0,0,0,0
401,2011,Profesör,Erkek,0,0,3,0,0,0,0
401,2012,Profesör,Erkek,0,0,1,0,0,0,12
401,2013,Profesör,Erkek,0,0,2,0,0,0,2
401,2015,Profesör,Erkek,0,2,1,0,0,0,1
401,2016,Profesör,Erkek,0,12,1,0,0,0,0
401,2017,Profesör,Erkek,0,4,12,0,0,0,4
401,2018,Profesör,Erkek,0,5,0,0,0,0,0
401,2019,Profesör,Erkek,0,0,3,0,0,0,0
401,2020,Profesör,Erkek,0,0,1,1,0,0,0
401,2021,Profesör,Erkek,0,0,0,9,0,0,0
401,2022,Profesör,Erkek,0,0,0,5,13,0,3
401,2023,Profesör,Erkek,0,0,0,12,0,0,0
401,2024,Profesör,Erkek,0,0,0,0,0,0,1
406,2006,Profesör,Erkek,0,0,1,0,0,0,0
406,2008,Profesör,Erkek,0,0,1,0,0,0,0
406,2009,Profesör,Erkek,0,0,0,0,0,0,1
406,2010,Profesör,Erkek,0,0,0,0,0,0,1
406,2011,Profesör,Erkek,0,0,1,0,0,0,0
406,2013,Profesör,Erkek,0,0,0,0,0,0,1
406,2015,Profesör,Erkek,0,0,2,0,0,0,0
406,2016,Profesör,Erkek,0,2,1,0,0,0,0
406,2017,Profesör,Erkek,0,2,1,0,0,0,3
406,2019,Profesör,Erkek,0,0,0,0,0,0,1
406,2020,Profesör,Erkek,0,0,0,1,0,0,2
406,2022,Profesör,Erkek,0,0,0,0,0,0,1
417,2014,Öğretim Görevlisi,Erkek,0,0,3,0,0,0,0
417,2016,Öğretim Görevlisi,Erkek,12,14,2,0,0,0,0
417,2017,Öğretim Görevlisi,Erkek,0,1,13,0,0,0,0
417,2022,Öğretim Görevlisi,Erkek,0,0,0,2,0,0,0
417,2023,Öğretim Görevlisi,Erkek,0,0,0,13,0,0,0
418,2010,Öğretim Görevlisi,Kadın,0,1,0,0,0,0,0
418,2011,Öğretim Görevlisi,Kadın,0,1,0,0,0,0,0
418,2012,Öğretim Görevlisi,Kadın,0,2,0,0,0,0,0
418,2016,Öğretim Görevlisi,Kadın,0,1,0,0,0,0,0
418,2018,Öğretim Görevlisi,Kadın,0,1,1,0,0,0,0
418,2019,Öğretim Görevlisi,Kadın,0,3,2,0,0,0,0
418,2020,Öğretim Görevlisi,Kadın,0,13,12,0,0,0,0
418,2021,Öğretim Görevlisi,Kadın,0,0,2,0,0,0,0
420,2011,Doçent,Erkek,12,0,0,0,0,0,0
420,2012,Doçent,Erkek,0,1,1,0,0,0,0
420,2013,Doçent,Erkek,0,0,1,0,0,0,0
420,2014,Doçent,Erkek,0,1,2,0,1,0,0
420,2015,Doçent,Erkek,0,3,2,0,0,0,0
420,2016,Doçent,Erkek,0,0,3,0,1,0,12
420,2017,Doçent,Erkek,0,1,2,0,0,0,0
420,2018,Doçent,Erkek,0,1,0,0,0,0,0
420,2019,Doçent,Erkek,0,2,1,4,12,0,3
420,2020,Doçent,Erkek,0,0,3,4,3,0,0
420,2021,Doçent,Erkek,0,0,2,4,0,0,1
420,2022,Doçent,Erkek,0,0,1,10,1,0,0
420,2023,Doçent,Erkek,0,1,2,7,1,12,5
420,2024,Doçent,Erkek,0,12,12,0,0,0,0
439,2021,Öğretim Görevlisi,Kadın,0,0,11,0,0,0,0
443,2003,Profesör,Erkek,0,1,0,0,0,0,0
443,2005,Profesör,Erkek,0,1,0,0,0,0,0
443,2007,Profesör,Erkek,0,0,1,0,0,0,0
443,2009,Profesör,Erkek,0,0,2,0,0,0,0
443,2010,Profesör,Erkek,0,1,4,0,0,0,0
443,2011,Profesör,Erkek,0,1,3,0,0,0,0
443,2012,Profesör,Erkek,0,1,2,0,13,0,0
443,2013,Profesör,Erkek,0,0,3,0,0,0,0
443,2014,Profesör,Erkek,0,1,1,0,0,0,0
443,2015,Profesör,Erkek,0,1,0,0,0,1,0
443,2016,Profesör,Erkek,0,3,2,0,0,12,0
443,2017,Profesör,Erkek,0,6,0,0,0,0,0
443,2018,Profesör,Erkek,0,7,4,0,0,0,11
443,2019,Profesör,Erkek,0,13,0,3,0,0,2
443,2020,Profesör,Erkek,0,3,8,18,0,0,1
443,2021,Profesör,Erkek,0,1,8,18,0,0,3
443,2022,Profesör,Erkek,0,0,5,18,0,0,1
443,2023,Profesör,Erkek,0,14,1,20,0,0,1
443,2024,Profesör,Erkek,0,0,10,0,0,0,0
444,2016,Araştırma Görevlisi,Erkek,0,1,0,0,0,0,0
444,2017,Araştırma Görevlisi,Erkek,1,0,0,0,0,0,0
445,2015,Araştırma Görevlisi,Erkek,11,6,0,0,0,0,0
445,2016,Araştırma Görevlisi,Erkek,0,1,6,0,0,0,0
445,2017,Araştırma Görevlisi,Erkek,0,11,1,0,12,0,0
445,2018,Araştırma Görevlisi,Erkek,0,3,24,0,0,0,0
445,2019,Araştırma Görevlisi,Erkek,0,1,10,2,0,0,0
445,2020,Araştırma Görevlisi,Erkek,0,0,7,6,0,0,0
445,2021,Araştırma Görevlisi,Erkek,0,11,0,16,0,0,0
